lw	uf
11.6426182	0.07638
11.6481332	0.0764
11.6536534	0.07642
11.6591789	0.07644
11.6648003	0.07646
11.6703363	0.07648
11.6758776	0.0765
11.6815152	0.07652
11.6870671	0.07654
11.6927154	0.07656
11.6982780	0.07658
11.7039372	0.0766
#VALUE!	0.07662
11.7152720	0.07664
11.7209477	0.07666
11.7266288	0.07668
11.7323155	0.0767
11.7380077	0.07672
11.7437054	0.07674
11.7494086	0.07676
11.7552095	0.07678
11.7609239	0.0768
11.7667362	0.07682
11.7724619	0.07684
11.7782856	0.07686
11.7840224	0.07688
11.7898576	0.0769
11.7956985	0.07692
11.8015452	0.07694
11.8073977	0.07696
11.8132560	0.07698
11.8191202	0.077
11.8249901	0.07702
11.8308659	0.07704
11.8368410	0.07706
11.8427286	0.07708
11.8486220	0.0771
11.8546150	0.07712
11.8605203	0.07714
11.8665253	0.07716
11.8725364	0.07718
11.8784596	0.0772
11.8844828	0.07722
11.8905122	0.07724
11.8965476	0.07726
11.9025892	0.07728
11.9086369	0.0773
11.9146908	0.07732
11.9208456	0.07734
11.9269119	0.07736
11.9329844	0.07738
11.9391581	0.0774
11.9452430	0.07742
11.9514294	0.07744
11.9575269	0.07746
11.9637260	0.07748
11.9698360	0.0775
11.9760479	0.07752
11.9822662	0.07754
11.9884910	0.07756
11.9947223	0.07758
12.0009601	0.0776
12.0072043	0.07762
12.0134551	0.07764
12.0198086	0.07766
12.0260725	0.07768
12.0323429	0.0777
12.0387165	0.07772
12.0450001	0.07774
12.0513871	0.07776
12.0576840	0.07778
12.0640844	0.0778
12.0704917	0.07782
12.0768085	0.07784
12.0832293	0.07786
12.0896569	0.07788
12.0960913	0.0779
12.1025327	0.07792
12.1089808	0.07794
12.1154359	0.07796
12.1218978	0.07798
12.1284647	0.078
12.1349405	0.07802
12.1414233	0.07804
12.1480114	0.07806
12.1545081	0.07808
12.1611104	0.0781
12.1676211	0.07812
12.1742377	0.07814
12.1808614	0.07816
12.1874924	0.07818
12.1940314	0.0782
12.2006767	0.07822
12.2073293	0.07824
12.2139891	0.07826
12.2206562	0.07828
12.2273305	0.0783
12.2341120	0.07832
12.2408010	0.07834
12.2474974	0.07836
12.2542011	0.07838
12.2610124	0.0784
12.2677310	0.07842
12.2745573	0.07844
12.2812907	0.07846
12.2881321	0.07848
12.2949812	0.0785
12.3017370	0.07852
12.3086013	0.07854
12.3154732	0.07856
12.3223527	0.07858
12.3292400	0.0786
12.3361350	0.07862
12.3430377	0.07864
12.3499481	0.07866
12.3568663	0.07868
12.3638941	0.0787
12.3708279	0.07872
12.3777695	0.07874
12.3847189	0.07876
12.3917785	0.07878
12.3987436	0.0788
12.4058192	0.07882
12.4128001	0.07884
12.4198917	0.07886
12.4269914	0.07888
12.4340993	0.0789
12.4411121	0.07892
12.4482361	0.07894
12.4553683	0.07896
12.4625086	0.07898
12.4696572	0.079
12.4768139	0.07902
12.4839789	0.07904
12.4911521	0.07906
12.4983336	0.07908
12.5056275	0.0791
12.5128256	0.07912
12.5200321	0.07914
12.5273514	0.07916
12.5345745	0.07918
12.5419109	0.0792
12.5491508	0.07922
12.5565043	0.07924
12.5637611	0.07926
12.5711317	0.07928
12.5785109	0.0793
12.5858988	0.07932
12.5931896	0.07934
12.6005947	0.07936
12.6080086	0.07938
12.6154312	0.0794
12.6228625	0.07942
12.6303026	0.07944
12.6377515	0.07946
12.6452092	0.07948
12.6527823	0.0795
12.6602578	0.07952
12.6677420	0.07954
12.6752351	0.07956
12.6828443	0.07958
#VALUE!	0.0796
12.6979827	0.07962
12.7055117	0.07964
12.7131573	0.07966
12.7207042	0.07968
12.7283681	0.0797
12.7359332	0.07972
12.7436154	0.07974
12.7513070	0.07976
12.7590079	0.07978
12.7667180	0.0798
12.7743287	0.07982
12.7820574	0.07984
12.7897954	0.07986
12.7975429	0.07988
12.8052997	0.0799
12.8131754	0.07992
12.8209511	0.07994
12.8287364	0.07996
12.8365311	0.07998
12.8443352	0.08
12.8522590	0.08002
12.8600823	0.08004
12.8679151	0.08006
12.8758680	0.08008
12.8837201	0.0801
12.8916926	0.08012
12.8995640	0.08014
12.9075561	0.08016
12.9154469	0.08018
12.9234587	0.0802
12.9314804	0.08022
12.9395121	0.08024
12.9474420	0.08026
12.9554936	0.08028
12.9635551	0.0803
12.9716267	0.08032
12.9797084	0.08034
12.9878001	0.08036
12.9959020	0.08038
13.0040139	0.0804
13.0121360	0.08042
13.0202682	0.08044
13.0284106	0.08046
13.0365632	0.08048
13.0447260	0.0805
13.0530126	0.08052
13.0611961	0.08054
13.0693897	0.08056
13.0777077	0.08058
13.0859222	0.0806
13.0941469	0.08062
13.1024965	0.08064
13.1107421	0.08066
13.1191128	0.08068
13.1273793	0.0807
13.1357713	0.08072
13.1441741	0.08074
13.1524722	0.08076
13.1608963	0.08078
13.1693313	0.0808
13.1776612	0.08082
13.1861177	0.08084
13.1945849	0.08086
13.2030631	0.08088
13.2115522	0.0809
13.2200522	0.08092
13.2284465	0.08094
13.2369682	0.08096
13.2455009	0.08098
13.2540447	0.081
13.2627167	0.08102
13.2712827	0.08104
13.2798598	0.08106
13.2884479	0.08108
13.2970472	0.0811
13.3056576	0.08112
13.3143973	0.08114
13.3230302	0.08116
13.3316743	0.08118
13.3403296	0.0812
13.3491150	0.08122
13.3577929	0.08124
13.3666013	0.08126
13.3753021	0.08128
13.3840141	0.0813
#VALUE!	0.08132
13.4015921	0.08134
13.4104584	0.08136
13.4193364	0.08138
13.4281059	0.0814
13.4370073	0.08142
13.4458000	0.08144
13.4547249	0.08146
13.4636616	0.08148
13.4726102	0.0815
13.4814495	0.08152
13.4904218	0.08154
13.4994060	0.08156
13.5084022	0.08158
13.5174104	0.0816
13.5263087	0.08162
13.5353408	0.08164
13.5443849	0.08166
13.5534412	0.08168
13.5625096	0.0817
13.5715901	0.08172
13.5806828	0.08174
13.5897877	0.08176
13.5989048	0.08178
13.6080342	0.0818
13.6171758	0.08182
13.6264535	0.08184
13.6356199	0.08186
13.6447986	0.08188
13.6539897	0.0819
13.6631932	0.08192
13.6724091	0.08194
13.6817622	0.08196
13.6910032	0.08198
13.7002567	0.082
13.7096479	0.08202
13.7189266	0.08204
13.7282179	0.08206
13.7376476	0.08208
13.7469642	0.0821
13.7562935	0.08212
13.7657618	0.08214
13.7751166	0.08216
13.7846109	0.08218
13.7939913	0.0822
13.8035116	0.08222
13.8129178	0.08224
13.8224643	0.08226
13.8318964	0.08228
13.8414690	0.0823
13.8510550	0.08232
13.8605261	0.08234
13.8701385	0.08236
13.8796358	0.08238
13.8892747	0.0824
13.8989270	0.08242
13.9085927	0.08244
13.9181428	0.08246
13.9278352	0.08248
13.9375412	0.0825
13.9471311	0.08252
13.9568640	0.08254
13.9666105	0.08256
13.9763706	0.08258
13.9861444	0.0826
13.9958013	0.08262
#VALUE!	0.08264
14.0154170	0.08266
14.0252454	0.08268
14.0350877	0.0827
#VALUE!	0.08272
14.0548138	0.08274
14.0646976	0.08276
14.0744633	0.08278
14.0843748	0.0828
14.0943003	0.08282
14.1042397	0.08284
14.1141932	0.08286
14.1241608	0.08288
14.1341424	0.0829
14.1441382	0.08292
14.1541481	0.08294
14.1641722	0.08296
14.1742105	0.08298
14.1843972	0.083
14.1944642	0.08302
#VALUE!	0.08304
14.2146411	0.08306
14.2247511	0.08308
14.2348754	0.0831
#VALUE!	0.08312
14.2551675	0.08314
14.2653352	0.08316
14.2755175	0.08318
14.2858503	0.0832
14.2960619	0.08322
14.3062881	0.08324
14.3165289	0.08326
14.3267844	0.08328
14.3370546	0.0833
14.3474768	0.08332
14.3577767	0.08334
14.3680913	0.08336
14.3784209	0.08338
14.3887653	0.0834
14.3992628	0.08342
14.4096372	0.08344
14.4200265	0.08346
14.4304309	0.08348
14.4409893	0.0835
14.4514239	0.08352
14.4618737	0.08354
14.4723385	0.08356
14.4829584	0.08358
14.4934538	0.0836
14.5039644	0.08362
14.5146307	0.08364
14.5251721	0.08366
14.5357288	0.08368
14.5463009	0.0837
14.5570296	0.08372
14.5676327	0.08374
14.5782512	0.08376
14.5890271	0.08378
14.5996769	0.0838
14.6103422	0.08382
14.6211656	0.08384
14.6318623	0.08386
14.6425748	0.08388
14.6534460	0.0839
14.6641900	0.08392
14.6749499	0.08394
14.6858693	0.08396
14.6966609	0.08398
14.7074685	0.084
14.7184363	0.08402
14.7292759	0.08404
14.7401315	0.08406
14.7511481	0.08408
14.7620360	0.0841
14.7729399	0.08412
14.7840057	0.08414
14.7949421	0.08416
14.8058947	0.08418
14.8170099	0.0842
14.8279953	0.08422
14.8389969	0.08424
14.8500149	0.08426
14.8611964	0.08428
14.8722474	0.0843
14.8833148	0.08432
14.8945466	0.08434
14.9056473	0.08436
14.9167645	0.08438
14.9280468	0.0844
14.9391975	0.08442
14.9503648	0.08444
14.9616981	0.08446
14.9728991	0.08448
14.9841168	0.0845
14.9953514	0.08452
15.0067080	0.08454
#VALUE!	0.08456
15.0293523	0.08458
15.0407001	0.0846
15.0520500	0.08462
15.0634321	0.08464
15.0748163	0.08466
15.0862329	0.08468
15.0976516	0.0847
15.1091028	0.08472
15.1205562	0.08474
15.1320269	0.08476
15.1435304	0.08478
15.1550360	0.0848
15.1665592	0.08482
15.1780998	0.08484
15.1896581	0.08486
15.2012185	0.08488
15.2128120	0.0849
15.2244232	0.08492
15.2360522	0.08494
15.2476834	0.08496
15.2593479	0.08498
15.2710147	0.085
15.2826994	0.08502
15.2944175	0.08504
15.3061381	0.08506
15.3178766	0.08508
15.3296331	0.0851
15.3414077	0.08512
15.3531847	0.08514
15.3649955	0.08516
15.3768245	0.08518
15.3886559	0.0852
15.4005214	0.08522
15.4123893	0.08524
15.4242755	0.08526
15.4361801	0.08528
15.4481031	0.0853
15.4600445	0.08532
15.4720044	0.08534
15.4839829	0.08536
15.4959638	0.08538
15.5079794	0.0854
15.5199975	0.08542
15.5320343	0.08544
15.5440898	0.08546
15.5561640	0.08548
15.5682569	0.0855
15.5803687	0.08552
15.5924832	0.08554
15.6046327	0.08556
15.6167849	0.08558
15.6289561	0.0856
15.6411462	0.08562
15.6533554	0.08564
15.6655837	0.08566
15.6778310	0.08568
15.6900811	0.0857
15.7023504	0.08572
15.7146554	0.08574
15.7269631	0.08576
15.7392902	0.08578
15.7516366	0.0858
15.7639858	0.08582
15.7763710	0.08584
15.7887590	0.08586
15.8011665	0.08588
15.8135936	0.0859
15.8260402	0.08592
15.8385064	0.08594
15.8509922	0.08596
15.8634810	0.08598
15.8759895	0.086
15.8885177	0.08602
15.9010657	0.08604
15.9136335	0.08606
15.9262212	0.08608
15.9388120	0.0861
15.9514226	0.08612
15.9640532	0.08614
15.9767038	0.08616
15.9893745	0.08618
16.0020483	0.0862
16.0147592	0.08622
16.0274732	0.08624
16.0402075	0.08626
16.0529619	0.08628
16.0657195	0.0863
16.0785146	0.08632
16.0913128	0.08634
16.1041315	0.08636
16.1169705	0.08638
16.1298301	0.0864
16.1426928	0.08642
16.1555934	0.08644
16.1684973	0.08646
16.1814218	0.08648
16.1943495	0.0865
16.2073153	0.08652
16.2202844	0.08654
16.2332743	0.08656
16.2462850	0.08658
16.2593166	0.0866
16.2723514	0.08662
16.2854072	0.08664
16.2984839	0.08666
16.3115817	0.08668
16.3247005	0.0867
16.3378226	0.08672
16.3509837	0.08674
16.3641481	0.08676
16.3773159	0.08678
16.3905228	0.0868
16.4037331	0.08682
16.4169646	0.08684
16.4302176	0.08686
16.4434919	0.08688
16.4567697	0.0869
16.4700689	0.08692
16.4833897	0.08694
16.4967320	0.08696
16.5100778	0.08698
#VALUE!	0.087
16.5368524	0.08702
16.5502631	0.08704
16.5636774	0.08706
16.5771134	0.08708
16.5905712	0.0871
16.6040509	0.08712
16.6175526	0.08714
16.6310577	0.08716
16.6445849	0.08718
16.6581340	0.0872
16.6717052	0.08722
16.6852800	0.08724
16.6988769	0.08726
16.7124960	0.08728
16.7261187	0.0873
16.7397823	0.08732
16.7534495	0.08734
16.7671391	0.08736
16.7808323	0.08738
16.7945478	0.0874
16.8082858	0.08742
16.8220463	0.08744
16.8358293	0.08746
16.8496161	0.08748
16.8634254	0.0875
16.8772383	0.08752
16.8910930	0.08754
16.9049513	0.08756
16.9188325	0.08758
16.9327173	0.0876
16.9466441	0.08762
16.9605746	0.08764
16.9745280	0.08766
16.9884852	0.08768
17.0024654	0.0877
17.0164685	0.08772
17.0304948	0.08774
17.0445248	0.08776
17.0585780	0.08778
17.0726544	0.0878
17.0867345	0.08782
17.1008574	0.08784
17.1149842	0.08786
17.1291147	0.08788
17.1432882	0.0879
17.1574655	0.08792
17.1716466	0.08794
17.1858709	0.08796
17.2000991	0.08798
17.2143508	0.088
17.2286064	0.08802
17.2429054	0.08804
17.2572083	0.08806
17.2715151	0.08808
17.2858656	0.0881
17.3002199	0.08812
17.3145782	0.08814
17.3289803	0.08816
17.3433863	0.08818
17.3578163	0.0882
17.3722503	0.08822
17.3867082	0.08824
17.4011902	0.08826
17.4156964	0.08828
17.4302065	0.0883
17.4447409	0.08832
17.4592995	0.08834
17.4738620	0.08836
17.4884489	0.08838
17.5030601	0.0884
17.5176753	0.08842
17.5323150	0.08844
17.5469791	0.08846
17.5616472	0.08848
17.5763399	0.0885
17.5910572	0.08852
17.6057785	0.08854
17.6205244	0.08856
17.6352950	0.08858
17.6500697	0.0886
17.6648692	0.08862
17.6796935	0.08864
17.6945426	0.08866
17.7093959	0.08868
17.7242532	0.0887
17.7391563	0.08872
17.7540636	0.08874
17.7689749	0.08876
17.7839323	0.08878
17.7988939	0.0888
17.8138594	0.08882
17.8288714	0.08884
17.8438874	0.08886
17.8589075	0.08888
17.8739742	0.0889
17.8890450	0.08892
17.9041199	0.08894
17.9192416	0.08896
17.9343459	0.08898
17.9494973	0.089
17.9646527	0.08902
17.9798338	0.08904
17.9950406	0.08906
18.0102514	0.08908
18.0254880	0.0891
18.0407287	0.08912
18.0559953	0.08914
18.0712876	0.08916
18.0865841	0.08918
18.1019065	0.0892
18.1172549	0.08922
18.1326074	0.08924
18.1479859	0.08926
18.1633686	0.08928
18.1787994	0.0893
18.1942123	0.08932
18.2096735	0.08934
18.2251388	0.08936
18.2406304	0.08938
18.2561261	0.0894
18.2716482	0.08942
18.2871745	0.08944
18.3027494	0.08946
18.3183062	0.08948
18.3339119	0.0895
18.3495217	0.08952
18.3651581	0.08954
18.3807987	0.08956
18.3964659	0.08958
18.4121599	0.0896
18.4278580	0.08962
18.4435829	0.08964
18.4593120	0.08966
18.4750679	0.08968
18.4908507	0.0897
18.5066377	0.08972
18.5224517	0.08974
18.5382698	0.08976
18.5541379	0.08978
18.5699872	0.0898
18.5858866	0.08982
18.6017902	0.08984
18.6176980	0.08986
18.6336330	0.08988
18.6495952	0.0899
18.6655617	0.08992
18.6815555	0.08994
18.6975767	0.08996
18.7136020	0.08998
18.7296549	0.09
18.7457353	0.09002
18.7618199	0.09004
18.7779087	0.09006
18.7940250	0.09008
18.8101690	0.0901
18.8263408	0.09012
18.8425168	0.09014
18.8586968	0.09016
18.8749284	0.09018
18.8911404	0.0902
18.9074041	0.09022
18.9236720	0.09024
18.9399440	0.09026
18.9562679	0.09028
18.9725720	0.0903
18.9889282	0.09032
19.0052885	0.09034
19.0216530	0.09036
19.0380698	0.09038
19.0544666	0.0904
19.0709158	0.09042
19.0873693	0.09044
19.1038268	0.09046
19.1203127	0.09048
19.1368270	0.0905
19.1533455	0.09052
19.1698925	0.09054
19.1864436	0.09056
19.2030233	0.09058
19.2196317	0.0906
19.2362442	0.09062
19.2528854	0.09064
19.2695306	0.09066
19.2862047	0.09068
19.3029077	0.0907
19.3196147	0.09072
19.3363507	0.09074
19.3530907	0.09076
19.3698597	0.09078
19.3866328	0.0908
19.4034349	0.09082
19.4202662	0.09084
19.4371015	0.09086
19.4539408	0.09088
19.4708346	0.0909
19.4877072	0.09092
19.5046343	0.09094
19.5215655	0.09096
19.5385006	0.09098
19.5554907	0.091
19.5724592	0.09102
19.5894572	0.09104
19.6064848	0.09106
19.6235420	0.09108
19.6406031	0.0911
19.6576683	0.09112
19.6747631	0.09114
19.6918876	0.09116
19.7090161	0.09118
19.7261744	0.0912
19.7433366	0.09122
19.7605287	0.09124
19.7777508	0.09126
19.7949768	0.09128
19.8122067	0.0913
19.8294666	0.09132
19.8467566	0.09134
19.8640504	0.09136
19.8813745	0.09138
19.8987287	0.0914
19.9160869	0.09142
19.9334489	0.09144
19.9508411	0.09146
19.9682638	0.09148
19.9856902	0.0915
20.0031472	0.09152
20.0206079	0.09154
20.0380991	0.09156
20.0555941	0.09158
20.0731197	0.0916
20.0906759	0.09162
20.1082359	0.09164
20.1257997	0.09166
20.1433941	0.09168
20.1610193	0.0917
20.1786483	0.09172
20.1963081	0.09174
20.2139989	0.09176
20.2316661	0.09178
20.2493915	0.0918
20.2671207	0.09182
20.2848534	0.09184
20.3026448	0.09186
20.3204123	0.09188
20.3382109	0.0919
20.3560407	0.09192
20.3738742	0.09194
20.3917389	0.09196
20.4096350	0.09198
20.4275069	0.092
20.4454379	0.09202
20.4633726	0.09204
20.4813108	0.09206
20.4992805	0.09208
20.5172817	0.0921
20.5352865	0.09212
20.5533229	0.09214
20.5713627	0.09216
20.5894343	0.09218
20.6075094	0.0922
20.6256162	0.09222
20.6437264	0.09224
20.6618685	0.09226
20.6800425	0.09228
#VALUE!	0.0923
20.7164008	0.09232
20.7346135	0.09234
20.7528584	0.09236
20.7711066	0.09238
20.7893869	0.0924
20.8076705	0.09242
20.8259864	0.09244
20.8443055	0.09246
20.8626570	0.09248
20.8810116	0.0925
20.8993987	0.09252
20.9178181	0.09254
20.9362408	0.09256
20.9546667	0.09258
20.9731250	0.0926
20.9916159	0.09262
21.0101101	0.09264
21.0286073	0.09266
21.0471372	0.09268
21.0656997	0.0927
21.0842654	0.09272
21.1028638	0.09274
21.1214653	0.09276
21.1400997	0.09278
21.1587371	0.0928
21.1774074	0.09282
21.1961107	0.09284
21.2147870	0.09286
21.2335263	0.09288
21.2522687	0.0929
21.2710140	0.09292
21.2897924	0.09294
21.3086040	0.09296
21.3274185	0.09298
#VALUE!	0.093
21.3651170	0.09302
21.3839706	0.09304
21.4028574	0.09306
21.4217777	0.09308
21.4407007	0.0931
21.4596573	0.09312
21.4786166	0.09314
21.4976095	0.09316
21.5166051	0.09318
21.5356343	0.0932
21.5546662	0.09322
21.5737318	0.09324
21.5928312	0.09326
21.6119021	0.09328
21.6310379	0.0933
21.6501764	0.09332
21.6693175	0.09334
21.6884925	0.09336
21.7077015	0.09338
21.7269130	0.0934
21.7461270	0.09342
21.7653751	0.09344
21.7846572	0.09346
21.8039419	0.09348
21.8232607	0.0935
21.8425820	0.09352
21.8619056	0.09354
21.8812635	0.09356
21.9006557	0.09358
21.9200503	0.0936
21.9394792	0.09362
21.9589105	0.09364
21.9783762	0.09366
21.9978442	0.09368
22.0173467	0.0937
22.0368515	0.09372
22.0563908	0.09374
22.0759649	0.09376
22.0955086	0.09378
22.1151195	0.0938
22.1347326	0.09382
22.1543479	0.09384
22.1739979	0.09386
22.1936500	0.09388
22.2133369	0.0939
22.2330588	0.09392
22.2527827	0.09394
22.2725086	0.09396
22.2922695	0.09398
22.3120655	0.094
22.3318634	0.09402
22.3516632	0.09404
22.3714981	0.09406
22.3913683	0.09408
22.4112403	0.0941
22.4311140	0.09412
22.4510231	0.09414
22.4709675	0.09416
22.4909137	0.09418
22.5108953	0.0942
22.5308786	0.09422
22.5508974	0.09424
22.5709178	0.09426
22.5909398	0.09428
22.6110315	0.0943
22.6310906	0.09432
22.6512195	0.09434
22.6713158	0.09436
22.6914477	0.09438
22.7116155	0.0944
22.7317846	0.09442
22.7519897	0.09444
22.7722306	0.09446
22.7924384	0.09448
22.8127167	0.0945
22.8329617	0.09452
22.8532774	0.09454
22.8735944	0.09456
22.8939127	0.09458
22.9142670	0.0946
22.9346226	0.09462
22.9550143	0.09464
22.9754071	0.09466
22.9958362	0.09468
23.0163017	0.0947
23.0367328	0.09472
23.0572357	0.09474
23.0777397	0.09476
#VALUE!	0.09478
23.1187859	0.0948
23.1393638	0.09482
23.1599068	0.09484
23.1805222	0.09486
23.2011384	0.09488
23.2217554	0.0949
23.2424090	0.09492
23.2630995	0.09494
23.2837906	0.09496
23.3044824	0.09498
23.3252110	0.095
23.3459765	0.09502
23.3667426	0.09504
23.3875092	0.09506
23.4083128	0.09508
23.4291534	0.0951
23.4499945	0.09512
23.4708726	0.09514
23.4917513	0.09516
23.5126302	0.09518
23.5335463	0.0952
23.5544996	0.09522
23.5754532	0.09524
23.5964442	0.09526
23.6174353	0.09528
23.6384639	0.0953
23.6594926	0.09532
23.6805214	0.09534
23.7015875	0.09536
23.7226912	0.09538
23.7437950	0.0954
23.7649363	0.09542
23.7860775	0.09544
23.8072565	0.09546
#VALUE!	0.09548
23.8496518	0.0955
23.8708682	0.09552
23.8921223	0.09554
23.9133762	0.09556
23.9346679	0.09558
23.9559594	0.0956
23.9772887	0.09562
23.9986177	0.09564
24.0199846	0.09566
24.0413511	0.09568
24.0627557	0.0957
24.0841597	0.09572
24.1056018	0.09574
24.1270434	0.09576
24.1485231	0.09578
24.1700021	0.0958
24.1915194	0.09582
24.2130360	0.09584
24.2345908	0.09586
24.2561841	0.09588
24.2777373	0.0959
#VALUE!	0.09592
24.3209983	0.09594
24.3426273	0.09596
24.3642949	0.09598
24.3859615	0.096
24.4076666	0.09602
24.4294104	0.09604
24.4511531	0.09606
24.4728946	0.09608
24.4946749	0.0961
24.5164538	0.09612
24.5382715	0.09614
24.5601281	0.09616
24.5819834	0.09618
24.6038372	0.0962
24.6257299	0.09622
24.6476617	0.09624
24.6695919	0.09626
24.6915206	0.09628
24.7134883	0.0963
24.7354951	0.09632
24.7575003	0.09634
24.7795037	0.09636
#VALUE!	0.09638
24.8236281	0.0964
24.8457082	0.09642
24.8678275	0.09644
24.8899450	0.09646
24.9120604	0.09648
24.9342567	0.0965
24.9564095	0.09652
24.9786017	0.09654
25.0008334	0.09656
25.0230629	0.09658
25.0453321	0.0966
25.0675990	0.09662
25.0899055	0.09664
25.1122097	0.09666
25.1345536	0.09668
25.1568952	0.0967
25.1792764	0.09672
25.2016552	0.09674
25.2240739	0.09676
25.2464899	0.09678
25.2689458	0.0968
25.2913991	0.09682
25.3138923	0.09684
25.3363827	0.09686
25.3589132	0.09688
25.3814408	0.0969
25.4040084	0.09692
25.4265731	0.09694
25.4491780	0.09696
25.4718231	0.09698
25.4944218	0.097
25.5171041	0.09702
25.5397833	0.09704
25.5624593	0.09706
25.5851756	0.09708
25.6079323	0.0971
25.6306857	0.09712
25.6534358	0.09714
25.6762262	0.09716
25.6990572	0.09718
25.7218847	0.0972
25.7447086	0.09722
25.7675731	0.09724
25.7904782	0.09726
25.8133796	0.09728
25.8362772	0.0973
25.8592601	0.09732
25.8821946	0.09734
25.9051698	0.09736
25.9281858	0.09738
25.9511979	0.0974
25.9742509	0.09742
25.9972997	0.09744
26.0203896	0.09746
26.0434752	0.09748
26.0666019	0.0975
26.0897243	0.09752
26.1128878	0.09754
26.1360468	0.09756
26.1592470	0.09758
26.1824428	0.0976
26.2056796	0.09762
26.2289120	0.09764
26.2521855	0.09766
26.2755004	0.09768
26.2988106	0.0977
26.3221160	0.09772
26.3454628	0.09774
26.3688046	0.09776
26.3921879	0.09778
26.4156127	0.0978
26.4390325	0.09782
26.4624938	0.09784
26.4859501	0.09786
26.5094011	0.09788
26.5328937	0.0979
26.5564280	0.09792
26.5799569	0.09794
26.6035276	0.09796
26.6270929	0.09798
26.6506999	0.098
26.6743014	0.09802
26.6979448	0.09804
26.7215825	0.09806
26.7452621	0.09808
26.7689359	0.0981
26.7926517	0.09812
26.8163616	0.09814
26.8401134	0.09816
26.8638593	0.09818
26.8876473	0.0982
26.9114774	0.09822
26.9353014	0.09824
26.9591192	0.09826
26.9829791	0.09828
27.0068814	0.0983
27.0307772	0.09832
27.0546667	0.09834
27.0786472	0.09836
27.1025724	0.09838
27.1265399	0.0984
27.1505498	0.09842
27.1745530	0.09844
27.1985987	0.09846
27.2226376	0.09848
27.2467190	0.0985
27.2707935	0.09852
27.2949106	0.09854
27.3190206	0.09856
27.3431732	0.09858
27.3673686	0.0986
27.3915568	0.09862
27.4157377	0.09864
27.4399614	0.09866
27.4642278	0.09868
27.4884869	0.0987
27.5127384	0.09872
27.5370327	0.09874
27.5613700	0.09876
27.5856996	0.09878
27.6100722	0.0988
27.6344369	0.09882
27.6588447	0.09884
27.6832446	0.09886
27.7076876	0.09888
27.7321225	0.0989
27.7566005	0.09892
27.7810703	0.09894
27.8055834	0.09896
27.8301397	0.09898
27.8546877	0.099
27.8792272	0.09902
27.9038100	0.09904
27.9284362	0.09906
27.9530538	0.09908
27.9777148	0.0991
28.0023671	0.09912
28.0270629	0.09914
28.0517499	0.09916
28.0764803	0.09918
28.1012018	0.0992
28.1259668	0.09922
28.1507227	0.09924
28.1755222	0.09926
28.2003655	0.09928
28.2251995	0.0993
28.2500240	0.09932
28.2748923	0.09934
28.2998044	0.09936
28.3247069	0.09938
28.3496533	0.0994
28.3745900	0.09942
28.3995706	0.09944
28.4245414	0.09946
28.4495561	0.09948
28.4745608	0.0995
28.4996096	0.09952
28.5246481	0.09954
28.5497308	0.09956
28.5748576	0.09958
28.5999741	0.0996
28.6251348	0.09962
28.6502851	0.09964
28.6754248	0.09966
28.7006636	0.09968
28.7258368	0.0997
28.7511093	0.09972
28.7763159	0.09974
28.8016221	0.09976
28.8269174	0.09978
28.8522017	0.0998
28.8775304	0.09982
28.9029036	0.09984
28.9282656	0.09986
28.9536163	0.09988
28.9790675	0.0999
29.0044512	0.09992
29.0299357	0.09994
29.0553524	0.09996
29.0808700	0.09998
29.1063760	0.1
