0.855718	9.70077	1.4745
0.862221	9.73733	1.4746
0.868797	9.77437	1.4747
0.875448	9.81191	1.4748
0.882175	9.84995	1.4749
0.888979	9.88851	1.475
0.89586	9.92758	1.4751
0.902821	9.96718	1.4752
0.909863	10.0073	1.4753
0.916986	10.048	1.4754
0.924192	10.0892	1.4755
0.931482	10.131	1.4756
0.938858	10.1734	1.4757
0.946321	10.2164	1.4758
0.953872	10.2599	1.4759
0.961512	10.304	1.476
0.969244	10.3488	1.4761
0.977068	10.3942	1.4762
0.984985	10.4402	1.4763
0.992998	10.4868	1.4764
1.00111	10.5341	1.4765
1.00932	10.582	1.4766
1.01762	10.6307	1.4767
1.02603	10.6799	1.4768
1.03455	10.7299	1.4769
1.04317	10.7806	1.477
1.05189	10.832	1.4771
1.06072	10.8841	1.4772
1.06967	10.9369	1.4773
1.07872	10.9905	1.4774
1.08789	11.0448	1.4775
1.09717	11.0998	1.4776
1.10658	11.1557	1.4777
1.1161	11.2123	1.4778
1.12574	11.2697	1.4779
1.13551	11.3279	1.478
1.1454	11.3869	1.4781
1.15542	11.4467	1.4782
1.16557	11.5073	1.4783
1.17585	11.5688	1.4784
1.18626	11.6311	1.4785
1.19682	11.6943	1.4786
1.20751	11.7584	1.4787
1.21834	11.8233	1.4788
1.22932	11.8891	1.4789
1.24044	11.9558	1.479
1.25172	12.0233	1.4791
1.26314	12.0918	1.4792
1.27472	12.1612	1.4793
1.28646	12.2316	1.4794
1.29835	12.3028	1.4795
1.31041	12.375	1.4796
1.32263	12.4482	1.4797
1.33503	12.5223	1.4798
1.34759	12.5974	1.4799
1.36033	12.6734	1.48
1.37325	12.7504	1.4801
1.38635	12.8284	1.4802
1.39963	12.9074	1.4803
1.4131	12.9874	1.4804
1.42676	13.0683	1.4805
1.44062	13.1503	1.4806
1.45467	13.2333	1.4807
1.46893	13.3173	1.4808
1.4834	13.4023	1.4809
1.49807	13.4884	1.481
1.51296	13.5755	1.4811
1.52807	13.6636	1.4812
1.5434	13.7527	1.4813
1.55895	13.843	1.4814
1.57474	13.9342	1.4815
1.59076	14.0265	1.4816
1.60702	14.1199	1.4817
1.62353	14.2144	1.4818
1.64029	14.3099	1.4819
1.6573	14.4065	1.482
1.67457	14.5042	1.4821
1.69211	14.603	1.4822
1.70991	14.7029	1.4823
1.72799	14.8039	1.4824
1.74636	14.906	1.4825
1.76501	15.0093	1.4826
1.78395	15.1137	1.4827
1.80319	15.2193	1.4828
1.82273	15.326	1.4829
1.84259	15.4339	1.483
1.86276	15.543	1.4831
1.88326	15.6533	1.4832
1.90408	15.7649	1.4833
1.92525	15.8777	1.4834
1.94676	15.9917	1.4835
1.96862	16.1071	1.4836
1.99084	16.2237	1.4837
2.01343	16.3417	1.4838
2.03639	16.4611	1.4839
2.05974	16.5818	1.484
2.08347	16.7039	1.4841
2.10761	16.8275	1.4842
2.13215	16.9526	1.4843
2.15712	17.0792	1.4844
2.18251	17.2073	1.4845
2.20833	17.3369	1.4846
2.2346	17.4682	1.4847
2.26133	17.6011	1.4848
2.28852	17.7357	1.4849
2.31619	17.872	1.485
2.34434	18.0101	1.4851
2.373	18.1499	1.4852
2.40216	18.2916	1.4853
2.43184	18.4351	1.4854
2.46206	18.5804	1.4855
2.49282	18.7277	1.4856
2.52414	18.8769	1.4857
2.55603	19.0281	1.4858
2.58851	19.1812	1.4859
2.62158	19.3364	1.486
2.65526	19.4935	1.4861
2.68957	19.6527	1.4862
2.72453	19.8139	1.4863
2.76013	19.9771	1.4864
2.79641	20.1424	1.4865
2.83338	20.3096	1.4866
2.87106	20.4789	1.4867
2.90946	20.65	1.4868
2.94859	20.8231	1.4869
2.98849	20.9981	1.487
3.02916	21.1748	1.4871
3.07062	21.3533	1.4872
3.11291	21.5335	1.4873
3.15602	21.7153	1.4874
3.2	21.8985	1.4875
3.24485	22.0832	1.4876
3.2906	22.2691	1.4877
3.33728	22.4563	1.4878
3.3849	22.6445	1.4879
3.43349	22.8336	1.488
3.48308	23.0234	1.4881
3.53369	23.2139	1.4882
3.58534	23.4049	1.4883
3.63807	23.5963	1.4884
3.6919	23.7878	1.4885
3.74686	23.9794	1.4886
3.80298	24.1709	1.4887
3.86029	24.3621	1.4888
3.91883	24.553	1.4889
3.97861	24.7433	1.489
4.03969	24.933	1.4891
4.10208	25.1219	1.4892
4.16584	25.3101	1.4893
4.23098	25.4973	1.4894
4.29756	25.6835	1.4895
4.3656	25.8687	1.4896
4.43515	26.0529	1.4897
